,Date,State,Location,Stay at Home Order_-,Stay at Home Order_High-Risk Groups,Stay at Home Order_Lifted,Stay at Home Order_Rolled Back to High Risk Groups,Stay at Home Order_Statewide,Mandatory Quarantine for Travelers_-,Mandatory Quarantine for Travelers_All Air Travelers,Mandatory Quarantine for Travelers_All Travelers,Mandatory Quarantine for Travelers_From Certain States,Mandatory Quarantine for Travelers_Lifted,Mandatory Quarantine for Travelers_Rolled Back to Certain States,Mandatory Quarantine for Travelers_Rolled Back to International Travel,Non-Essential Business Closures_-,Non-Essential Business Closures_All Non-Essential Businesses Permitted to Reopen,Non-Essential Business Closures_All Non-Essential Businesses Permitted to Reopen with Reduced Capacity,Non-Essential Business Closures_Some Non-Essential Businesses Permitted to Reopen,Non-Essential Business Closures_Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,Large Gatherings Ban_-,Large Gatherings Ban_>10 People Prohibited,Large Gatherings Ban_All Gatherings Prohibited,Large Gatherings Ban_Expanded to New Limit Above 25,Large Gatherings Ban_Expanded to New Limit Below 25,Large Gatherings Ban_Expanded to New Limit of 25,Large Gatherings Ban_Lifted,Large Gatherings Ban_Other,Restaurant Limits_-,Restaurant Limits_Closed Except for Takeout/Delivery,Restaurant Limits_Limited Dine-in Service,Restaurant Limits_Reopened to Dine-in Service,Restaurant Limits_Reopened to Dine-in Service ,Restaurant Limits_Reopened to Dine-in Service with Capacity Limits,Emergency Declaration_Yes,Non-Essential Business Closures_All Non-Essential Businesses Permitted to Reopen ,Mandatory Quarantine for Travelers_From Certain States (New),Non-Essential Business Closures_New Business Closures or Limits,Large Gatherings Ban_New Limit on Large Gatherings in Place,Restaurant Limits_Newly Closed to Dine-in Service,Restaurant Limits_New Capacity Limits,Restaurant Limits_New Service Limits,Large Gatherings Ban_Expanded to New Limit of 25 or Fewer,Stay at Home Order_New Stay at Home Order,Large Gatherings Ban_Expanded Limit to 25 or Fewer,Large Gatherings Ban_Expanded Limit to Greater Than 25,Mandatory Quarantine for Travelers_All Travelers (New)
11,2020-10-18,HI,Hawaii,0,,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0.0,0,0,,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,,,1.0,,1.0,0.0,0.0,
12,2020-10-18,ID,Idaho,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0.0,0,0,,,,1,,0,,,0,1,0,1,1.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
13,2020-10-18,IL,Illinois,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
14,2020-10-18,IN,Indiana,0,,1,0,0,1,,0,0,0,0,0,0,1,0,0,0,0.0,0,0,,,,1,,0,,,0,1,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
15,2020-10-18,IA,Iowa,1,,0,0,0,1,,0,0,0,0,0,0,1,0,0,0,0.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
16,2020-10-18,KS,Kansas,0,,1,0,0,0,,0,1,0,0,0,0,1,0,0,0,0.0,0,0,,,,1,,0,,,0,1,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
17,2020-10-18,KY,Kentucky,0,,1,0,0,0,,0,0,1,0,0,0,0,0,1,0,0.0,0,0,,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,,,1.0,,0.0,0.0,0.0,
18,2020-10-18,LA,Louisiana,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
19,2020-10-18,ME,Maine,0,,1,0,0,0,,1,0,0,0,0,0,0,0,1,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
20,2020-10-18,MD,Maryland,0,,1,0,0,0,,0,0,1,0,0,0,0,1,0,0,0.0,0,0,,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
21,2020-10-18,MA,Massachusetts,0,,0,1,0,0,,1,0,0,0,0,0,0,0,1,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
22,2020-10-18,MI,Michigan,0,,1,0,0,1,,0,0,0,0,0,0,0,0,1,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
23,2020-10-18,MN,Minnesota,0,,1,0,0,1,,0,0,0,0,0,0,0,0,1,0,0.0,1,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
24,2020-10-18,MS,Mississippi,0,,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
25,2020-10-18,MO,Missouri,0,,1,0,0,1,,0,0,0,0,0,0,1,0,0,0,0.0,0,0,,,,1,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
26,2020-10-18,MT,Montana,0,,1,0,0,0,,0,0,1,0,0,0,0,1,0,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
27,2020-10-18,NE,Nebraska,1,,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
28,2020-10-18,NV,Nevada,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
29,2020-10-18,NH,New Hampshire,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
30,2020-10-18,NJ,New Jersey,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
31,2020-10-18,NM,New Mexico,0,,1,0,0,0,,0,0,0,1,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
32,2020-10-18,NY,New York,0,,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
33,2020-10-18,NC,North Carolina,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
34,2020-10-18,ND,North Dakota,1,,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,1.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
35,2020-10-18,OH,Ohio,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
36,2020-10-18,OK,Oklahoma,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,1,0.0,0,0,,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
37,2020-10-18,OR,Oregon,0,,1,0,0,1,,0,0,0,0,0,0,0,0,1,0,0.0,0,0,,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,,,1.0,,0.0,0.0,0.0,
38,2020-10-18,PA,Pennsylvania,0,,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,0.0,0,0,,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,,,1.0,,0.0,0.0,0.0,
39,2020-10-18,RI,Rhode Island,0,,1,0,0,0,,0,0,0,1,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
40,2020-10-18,SC,South Carolina,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0.0,0,0,,,,1,,0,,,0,0,0,1,0.0,0.0,1.0,0.0,,,1.0,,0.0,0.0,0.0,
41,2020-10-18,SD,South Dakota,1,,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,0.0,0,0,,,,1,,1,,,0,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
42,2020-10-18,TN,Tennessee,0,,1,0,0,1,,0,0,0,0,0,0,1,0,0,0,0.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
43,2020-10-18,TX,Texas,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,1.0,1.0,,,0.0,,0.0,0.0,0.0,
44,2020-10-18,UT,Utah,0,,1,0,0,0,,0,0,1,0,0,1,0,0,0,0,0.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
45,2020-10-18,VT,Vermont,0,,1,0,0,0,,0,0,0,1,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
46,2020-10-18,VA,Virginia,0,,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,0.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
47,2020-10-18,WA,Washington,0,,1,0,0,1,,0,0,0,0,0,0,0,0,1,0,0.0,1,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
48,2020-10-18,WV,West Virginia,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
49,2020-10-18,WI,Wisconsin,0,,1,0,0,1,,0,0,0,0,0,0,1,0,0,0,0.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
50,2020-10-18,WY,Wyoming,1,,0,0,0,0,,0,0,1,0,0,1,0,0,0,0,0.0,0,0,,,,0,,0,,,0,1,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
0,2020-10-19,AL,Alabama,0,,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,0.0,0,0,,,,1,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
1,2020-10-19,AK,Alaska,0,,1,0,0,0,,1,0,0,0,0,0,1,0,0,0,0.0,0,0,,,,1,,0,,,0,1,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
2,2020-10-19,AZ,Arizona,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0.0,0,0,,,,0,,0,,,0,0,0,1,0.0,0.0,1.0,1.0,,,1.0,,0.0,0.0,0.0,
3,2020-10-19,AR,Arkansas,1,,0,0,0,0,,0,0,1,0,0,1,0,0,0,0,0.0,0,0,,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
4,2020-10-19,CA,California,0,,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0.0,0,1,,,,0,,0,,,0,0,1,1,0.0,0.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,
5,2020-10-19,CO,Colorado,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
6,2020-10-19,CT,Connecticut,0,,1,0,0,0,,0,0,0,0,0,0,0,1,0,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
7,2020-10-19,DE,Delaware,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
8,2020-10-19,DC,District of Columbia,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
9,2020-10-19,FL,Florida,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0.0,0,0,,,,1,,0,,,0,1,0,1,1.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
10,2020-10-19,GA,Georgia,0,,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,,0,,,0,1,0,1,1.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
11,2020-10-19,HI,Hawaii,0,,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0.0,0,0,,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,,,1.0,,1.0,0.0,0.0,
12,2020-10-19,ID,Idaho,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0.0,0,0,,,,1,,0,,,0,1,0,1,1.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
13,2020-10-19,IL,Illinois,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
14,2020-10-19,IN,Indiana,0,,1,0,0,1,,0,0,0,0,0,0,1,0,0,0,0.0,0,0,,,,1,,0,,,0,1,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
15,2020-10-19,IA,Iowa,1,,0,0,0,1,,0,0,0,0,0,0,1,0,0,0,0.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
16,2020-10-19,KS,Kansas,0,,1,0,0,0,,0,1,0,0,0,0,1,0,0,0,0.0,0,0,,,,1,,0,,,0,1,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
17,2020-10-19,KY,Kentucky,0,,1,0,0,0,,0,0,1,0,0,0,0,0,1,0,0.0,0,0,,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,,,1.0,,0.0,0.0,0.0,
18,2020-10-19,LA,Louisiana,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
19,2020-10-19,ME,Maine,0,,1,0,0,0,,1,0,0,0,0,0,0,0,1,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
20,2020-10-19,MD,Maryland,0,,1,0,0,0,,0,0,1,0,0,0,0,1,0,0,0.0,0,0,,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
21,2020-10-19,MA,Massachusetts,0,,0,1,0,0,,1,0,0,0,0,0,0,0,1,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
22,2020-10-19,MI,Michigan,0,,1,0,0,1,,0,0,0,0,0,0,0,0,1,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
23,2020-10-19,MN,Minnesota,0,,1,0,0,1,,0,0,0,0,0,0,0,0,1,0,0.0,1,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
24,2020-10-19,MS,Mississippi,0,,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
25,2020-10-19,MO,Missouri,0,,1,0,0,1,,0,0,0,0,0,0,1,0,0,0,0.0,0,0,,,,1,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
26,2020-10-19,MT,Montana,0,,1,0,0,0,,0,0,1,0,0,0,0,1,0,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
27,2020-10-19,NE,Nebraska,1,,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
28,2020-10-19,NV,Nevada,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
29,2020-10-19,NH,New Hampshire,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
30,2020-10-19,NJ,New Jersey,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
31,2020-10-19,NM,New Mexico,0,,1,0,0,0,,0,0,0,1,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
32,2020-10-19,NY,New York,0,,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
33,2020-10-19,NC,North Carolina,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
34,2020-10-19,ND,North Dakota,1,,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,1.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
35,2020-10-19,OH,Ohio,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
36,2020-10-19,OK,Oklahoma,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,1,0.0,0,0,,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
37,2020-10-19,OR,Oregon,0,,1,0,0,1,,0,0,0,0,0,0,0,0,1,0,0.0,0,0,,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,,,1.0,,0.0,0.0,0.0,
38,2020-10-19,PA,Pennsylvania,0,,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,0.0,0,0,,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,,,1.0,,0.0,0.0,0.0,
39,2020-10-19,RI,Rhode Island,0,,1,0,0,0,,0,0,0,1,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
40,2020-10-19,SC,South Carolina,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0.0,0,0,,,,1,,0,,,0,0,0,1,0.0,0.0,1.0,0.0,,,1.0,,0.0,0.0,0.0,
41,2020-10-19,SD,South Dakota,1,,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,0.0,0,0,,,,1,,1,,,0,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
42,2020-10-19,TN,Tennessee,0,,1,0,0,1,,0,0,0,0,0,0,1,0,0,0,0.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
43,2020-10-19,TX,Texas,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,1.0,1.0,,,0.0,,0.0,0.0,0.0,
44,2020-10-19,UT,Utah,0,,1,0,0,0,,0,0,1,0,0,1,0,0,0,0,0.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
45,2020-10-19,VT,Vermont,0,,1,0,0,0,,0,0,0,1,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
46,2020-10-19,VA,Virginia,0,,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,0.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
47,2020-10-19,WA,Washington,0,,1,0,0,1,,0,0,0,0,0,0,0,0,1,0,0.0,1,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
48,2020-10-19,WV,West Virginia,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
49,2020-10-19,WI,Wisconsin,0,,1,0,0,1,,0,0,0,0,0,0,1,0,0,0,0.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
50,2020-10-19,WY,Wyoming,1,,0,0,0,0,,0,0,1,0,0,1,0,0,0,0,0.0,0,0,,,,0,,0,,,0,1,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
0,2020-10-20,AL,Alabama,0,,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,0.0,0,0,,,,1,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
1,2020-10-20,AK,Alaska,0,,1,0,0,0,,1,0,0,0,0,0,1,0,0,0,0.0,0,0,,,,1,,0,,,0,1,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
2,2020-10-20,AZ,Arizona,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0.0,0,0,,,,0,,0,,,0,0,0,1,0.0,0.0,1.0,1.0,,,1.0,,0.0,0.0,0.0,
3,2020-10-20,AR,Arkansas,1,,0,0,0,0,,0,0,1,0,0,1,0,0,0,0,0.0,0,0,,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
4,2020-10-20,CA,California,0,,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0.0,0,1,,,,0,,0,,,0,0,1,1,0.0,0.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,
5,2020-10-20,CO,Colorado,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
6,2020-10-20,CT,Connecticut,0,,1,0,0,0,,0,0,0,0,0,0,0,1,0,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
7,2020-10-20,DE,Delaware,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
8,2020-10-20,DC,District of Columbia,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
9,2020-10-20,FL,Florida,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0.0,0,0,,,,1,,0,,,0,1,0,1,1.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
10,2020-10-20,GA,Georgia,0,,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,,0,,,0,1,0,1,1.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
11,2020-10-20,HI,Hawaii,0,,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0.0,0,0,,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,,,1.0,,1.0,0.0,0.0,
12,2020-10-20,ID,Idaho,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0.0,0,0,,,,1,,0,,,0,1,0,1,1.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
13,2020-10-20,IL,Illinois,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
14,2020-10-20,IN,Indiana,0,,1,0,0,1,,0,0,0,0,0,0,1,0,0,0,0.0,0,0,,,,1,,0,,,0,1,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
15,2020-10-20,IA,Iowa,1,,0,0,0,1,,0,0,0,0,0,0,1,0,0,0,0.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
16,2020-10-20,KS,Kansas,0,,1,0,0,0,,0,1,0,0,0,0,1,0,0,0,0.0,0,0,,,,1,,0,,,0,1,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
17,2020-10-20,KY,Kentucky,0,,1,0,0,0,,0,0,1,0,0,0,0,0,1,0,0.0,0,0,,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,,,1.0,,0.0,0.0,0.0,
18,2020-10-20,LA,Louisiana,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
19,2020-10-20,ME,Maine,0,,1,0,0,0,,1,0,0,0,0,0,0,0,1,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
20,2020-10-20,MD,Maryland,0,,1,0,0,0,,0,0,1,0,0,0,0,1,0,0,0.0,0,0,,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
21,2020-10-20,MA,Massachusetts,0,,0,1,0,0,,1,0,0,0,0,0,0,0,1,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
22,2020-10-20,MI,Michigan,0,,1,0,0,1,,0,0,0,0,0,0,0,0,1,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
23,2020-10-20,MN,Minnesota,0,,1,0,0,1,,0,0,0,0,0,0,0,0,1,0,0.0,1,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
24,2020-10-20,MS,Mississippi,0,,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
